layout_name;n_rooms_x;n_rooms_y;UE_Position;ap_positions;mmwave_positions;x_min;x_max;y_min;y_max;z_min;z_max
warehouse;1;1;[8.22523,12.5525,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[8.75005,4.85362,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[7.14683,6.2355,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[15.9666,13.8822,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[2.48546,3.27757,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[5.96885,16.0138,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[19.5195,17.5914,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[6.80796,10.087,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[2.63947,12.0697,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[16.9233,9.49919,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[15.7347,10.9147,1.5];[[0.0, 6.466499, 1.4880154], [13.730892, 18.766499, 1.4880154], [5.8308945, 24.866499, 1.4880154]];[[56.030895, 5.766499, 1.4880154], [16.730892, 1.8664988, 1.4880154], [0.0, 0.0664989, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[4.79692,9.95108,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665009, 1.4880154], [0.0, 0.06650082, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[13.2286,11.0382,1.5];[[0.0, 6.466499, 1.4880154], [13.730892, 18.766499, 1.4880154], [5.8308945, 24.866499, 1.4880154]];[[56.030895, 5.766499, 1.4880154], [16.730892, 1.8664988, 1.4880154], [0.0, 0.0664989, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[7.05204,16.5535,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[14.1449,17.0649,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[7.15183,4.94216,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[17.0118,2.78732,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[12.2865,9.04281,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[19.9576,14.6935,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[4.6446,6.68271,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[17.7209,11.9385,1.5];[[0.0, 6.466499, 1.4880154], [13.730892, 18.766499, 1.4880154], [5.8308945, 24.866499, 1.4880154]];[[56.030895, 5.766499, 1.4880154], [16.730892, 1.8664988, 1.4880154], [0.0, 0.0664989, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[8.49204,6.41321,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[3.47809,18.5019,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[3.44409,19.5757,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[2.36304,1.60203,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[10.6448,12.3964,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[7.08994,2.3933,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[9.07601,7.39372,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[19.3323,6.67852,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[13.0917,2.91448,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665009, 1.4880154], [0.0, 0.06650082, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[1.41642,14.0509,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[13.6266,7.62096,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[9.223,19.7076,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[12.104,13.31,1.5];[[0.0, 6.466499, 1.4880154], [13.730892, 18.766499, 1.4880154], [5.8308945, 24.866499, 1.4880154]];[[56.030895, 5.766499, 1.4880154], [16.730892, 1.8664988, 1.4880154], [0.0, 0.0664989, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[15.7033,5.82711,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[13.2208,0.536231,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[7.21476,3.14618,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[6.06067,10.8386,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[4.88946,4.07605,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[11.697,17.654,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[17.3616,5.145,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[18.455,11.2581,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[17.0852,19.588,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[0.124189,10.5139,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[13.6601,3.23647,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[14.075,4.52174,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[8.5978,19.5354,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[17.1894,11.9864,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[17.1314,2.00269,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[13.2608,12.6762,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[12.2641,8.68227,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[19.1961,3.51114,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[6.74762,7.37268,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[11.8944,19.7747,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[19.3101,17.2677,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[9.25408,2.00186,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[4.00455,15.0673,1.5];[[0.0, 6.466499, 1.4880154], [13.730892, 18.766499, 1.4880154], [5.8308945, 24.866499, 1.4880154]];[[56.030895, 5.766499, 1.4880154], [16.730892, 1.8664988, 1.4880154], [0.0, 0.0664989, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[7.74343,11.7164,1.5];[[0.0, 6.466499, 1.4880154], [13.730892, 18.766499, 1.4880154], [5.8308945, 24.866499, 1.4880154]];[[56.030895, 5.766499, 1.4880154], [16.730892, 1.8664988, 1.4880154], [0.0, 0.0664989, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[0.398716,8.26337,1.5];[[0.0, 6.466499, 1.4880154], [13.730892, 18.766499, 1.4880154], [5.8308945, 24.866499, 1.4880154]];[[56.030895, 5.766499, 1.4880154], [16.730892, 1.8664988, 1.4880154], [0.0, 0.0664989, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[11.7745,12.1231,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[19.4958,5.02796,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[4.80268,19.1319,1.5];[[0.0, 6.466499, 1.4880154], [13.730892, 18.766499, 1.4880154], [5.8308945, 24.866499, 1.4880154]];[[56.030895, 5.766499, 1.4880154], [16.730892, 1.8664988, 1.4880154], [0.0, 0.0664989, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[16.3996,12.6694,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[14.6713,11.663,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[6.73026,14.0109,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[5.7274,3.55253,1.5];[[0.0, 6.466499, 1.4880154], [13.730892, 18.766499, 1.4880154], [5.8308945, 24.866499, 1.4880154]];[[56.030895, 5.766499, 1.4880154], [16.730892, 1.8664988, 1.4880154], [0.0, 0.0664989, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[11.8159,6.87708,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[19.0002,18.172,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[3.19997,1.45733,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[0.58925,1.76856,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[14.438,12.7278,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[4.39079,14.6818,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[8.69272,3.72635,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[7.27888,0.0759803,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[6.95306,6.2672,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[4.43921,4.79775,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[6.25509,14.3353,1.5];[[0.0, 6.466499, 1.4880154], [13.730892, 18.766499, 1.4880154], [5.8308945, 24.866499, 1.4880154]];[[56.030895, 5.766499, 1.4880154], [16.730892, 1.8664988, 1.4880154], [0.0, 0.0664989, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[16.1039,7.75729,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[0.485093,6.47585,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665009, 1.4880154], [0.0, 0.06650082, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[1.15762,7.43638,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[11.1627,1.59169,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[1.66767,4.81669,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[11.0839,0.221579,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665009, 1.4880154], [0.0, 0.06650082, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[5.01933,19.0232,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[13.3585,18.8041,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[6.56141,1.95199,1.5];[[0.0, 6.4665008, 1.4880154], [13.730896, 18.7665, 1.4880154], [5.8308983, 24.8665, 1.4880154]];[[56.0309, 5.766501, 1.4880154], [16.730896, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[8.42783,19.6555,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[7.09188,7.91933,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
warehouse;1;1;[9.51101,3.70626,1.5];[[0.0, 6.4665008, 1.4880154], [13.730892, 18.7665, 1.4880154], [5.8308945, 24.8665, 1.4880154]];[[56.030895, 5.766501, 1.4880154], [16.730892, 1.8665007, 1.4880154], [0.0, 0.066500805, 1.4880154]];0;100;0;50;0;6
